mgs_id	species	met_id	metabolite	class	subclass	rho	pval	n
hMGS.00195	Dysosmobacter sp001916835	met_100022482	N-lactoyl phenylalanine	Amino Acid	Phenylalanine Metabolism	-0.0351618038354705	0.0108904048447732	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001409	N1-methylinosine	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	-0.0350918250430476	0.0110496291844196	5742
hMGS.00195	Dysosmobacter sp001916835	met_999917010	X - 17010	""	""	-0.0350726426598585	0.0110936348269976	5742
hMGS.00195	Dysosmobacter sp001916835	met_100019975	hexadecenedioate (C16:1-DC)*	Lipid	Fatty Acid, Dicarboxylate	-0.0350080200595949	0.0112430308498006	5742
hMGS.00195	Dysosmobacter sp001916835	met_999921803	X - 21803	""	""	-0.034746845182277	0.0118651758719331	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020824	lithocholic acid sulfate (2)	Lipid	Secondary Bile Acid Metabolism	0.034554542606713	0.0123425790281953	5742
hMGS.00195	Dysosmobacter sp001916835	met_100021093	taurochenodeoxycholic acid 3-sulfate	Lipid	Secondary Bile Acid Metabolism	0.034532366318594	0.0123987125706695	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001129	O-acetylhomoserine	Amino Acid	Glycine, Serine and Threonine Metabolism	0.0470238529767605	0.0124168258976947	3126
hMGS.00195	Dysosmobacter sp001916835	met_811	alanine	Amino Acid	Alanine and Aspartate Metabolism	-0.0344647088751313	0.0125713692539532	5742
hMGS.00195	Dysosmobacter sp001916835	met_999924801	X - 24801	""	""	-0.050688914448759	0.0127276802222566	2616
hMGS.00195	Dysosmobacter sp001916835	met_999913507	X - 13507	""	""	-0.0342659374292071	0.0130909914104601	5742
hMGS.00195	Dysosmobacter sp001916835	met_1489	palmitoyl ethanolamide	Lipid	Endocannabinoid	-0.0465836845031778	0.0132624155118181	3126
hMGS.00195	Dysosmobacter sp001916835	met_100020825	3-hydroxyhexanoylcarnitine (1)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	-0.0340211463424628	0.0137569456264592	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006203	acesulfame	Xenobiotics	Food Component/Plant	-0.0340111903643733	0.0137846527735861	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020833	2-ketocaprylate	Amino Acid	Leucine, Isoleucine and Valine Metabolism	0.0339783294095636	0.0138764536552053	5742
hMGS.00195	Dysosmobacter sp001916835	met_100005418	17alpha-hydroxypregnanolone glucuronide	Lipid	Pregnenolone Steroids	-0.0499845977312826	0.0140243350741769	2616
hMGS.00195	Dysosmobacter sp001916835	met_100001526	malonylcarnitine	Lipid	Fatty Acid Synthesis	-0.0338724740627267	0.0141758521992146	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020853	4-acetylcatechol sulfate (1)	Xenobiotics	Food Component/Plant	0.0338307626986199	0.0142953837053315	5742
hMGS.00195	Dysosmobacter sp001916835	met_100015632	N-stearoyl-sphingadienine (d18:2/18:0)*	Lipid	Ceramides	-0.033821956695893	0.0143207322476581	5742
hMGS.00195	Dysosmobacter sp001916835	met_999925810	X - 25810	""	""	0.0337429683021776	0.0145498826099527	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001054	butyrylcarnitine (C4)	Lipid	Fatty Acid Metabolism (also BCAA Metabolism)	-0.033713795314523	0.0146353290361412	5742
hMGS.00195	Dysosmobacter sp001916835	met_100005972	alpha-CEHC sulfate	Cofactors and Vitamins	Tocopherol Metabolism	0.0336553996828431	0.0148076968812125	5742
hMGS.00195	Dysosmobacter sp001916835	met_100004541	acisoga	Amino Acid	Polyamine Metabolism	0.0336181276392546	0.014918646484998	5742
hMGS.00195	Dysosmobacter sp001916835	met_100015837	arachidonoylcarnitine (C20:4)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)	-0.0335835969047279	0.0150220886362448	5742
hMGS.00195	Dysosmobacter sp001916835	met_100003271	beta-citrylglutamate	Amino Acid	Glutamate Metabolism	-0.0335739029823196	0.0150512415934857	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006378	N-acetylkynurenine (2)	Amino Acid	Tryptophan Metabolism	-0.0335356082889275	0.0151668945941788	5742
hMGS.00195	Dysosmobacter sp001916835	met_100003258	2-O-methylascorbic acid	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	-0.0334829875829073	0.015327089112909	5742
hMGS.00195	Dysosmobacter sp001916835	met_572	glucose	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	-0.0333800100673064	0.0156448997054993	5742
hMGS.00195	Dysosmobacter sp001916835	met_100000774	phenyllactate (PLA)	Amino Acid	Phenylalanine Metabolism	0.0333527615858571	0.0157299581187495	5742
hMGS.00195	Dysosmobacter sp001916835	met_2049	4-acetaminophen sulfate	Xenobiotics	Drug - Analgesics, Anesthetics	0.0333340095139963	0.0157887302604838	5742
hMGS.00195	Dysosmobacter sp001916835	met_1224	cys-gly, oxidized	Amino Acid	Glutathione Metabolism	-0.0333045477354111	0.0158814584336827	5742
hMGS.00195	Dysosmobacter sp001916835	met_999911478	X - 11478	""	""	-0.0332956680077755	0.0159095002773127	5742
hMGS.00195	Dysosmobacter sp001916835	met_461	phosphate	Energy	Oxidative Phosphorylation	0.0332811373667373	0.0159554813865644	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001948	succinylcarnitine (C4-DC)	Energy	TCA Cycle	-0.0332558367185324	0.0160358221854702	5742
hMGS.00195	Dysosmobacter sp001916835	met_491	pyridoxal	Cofactors and Vitamins	Vitamin B6 Metabolism	-0.0487906427065161	0.0164898968645989	2616
hMGS.00195	Dysosmobacter sp001916835	met_100001570	1-linoleoyl-GPE (18:2)*	Lipid	Lysophospholipid	-0.0330870026426257	0.0165811053496691	5742
hMGS.00195	Dysosmobacter sp001916835	met_536	2'-deoxyuridine	Nucleotide	Pyrimidine Metabolism, Uracil containing	0.0330730969693563	0.0166267337557981	5742
hMGS.00195	Dysosmobacter sp001916835	met_999921319	X - 21319	""	""	-0.0330688116976647	0.0166408171325091	5742
hMGS.00195	Dysosmobacter sp001916835	met_500	riboflavin (Vitamin B2)	Cofactors and Vitamins	Riboflavin Metabolism	0.0329640962683436	0.0169882300849615	5742
hMGS.00195	Dysosmobacter sp001916835	met_100004046	N-acetylcarnosine	Amino Acid	Histidine Metabolism	0.0329185723516627	0.0171412379549021	5742
hMGS.00195	Dysosmobacter sp001916835	met_999924418	X - 24418	""	""	-0.0328575781944932	0.0173481358132737	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020973	5-hydroxy-2-methylpyridine sulfate	Xenobiotics	Chemical	-0.0328226076661062	0.0174677439120385	5742
hMGS.00195	Dysosmobacter sp001916835	met_825	uracil	Nucleotide	Pyrimidine Metabolism, Uracil containing	0.0328005588182549	0.0175435275735819	5742
hMGS.00195	Dysosmobacter sp001916835	met_445	orotate	Nucleotide	Pyrimidine Metabolism, Orotate containing	-0.032768153248238	0.0176554310538191	5742
hMGS.00195	Dysosmobacter sp001916835	met_100003260	carboxyethyl-GABA	Amino Acid	Glutamate Metabolism	-0.0326714147335224	0.0179932189151104	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001550	homostachydrine*	Xenobiotics	Food Component/Plant	0.032602732616203	0.0182364631316753	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001793	2-methoxyacetaminophen sulfate*	Xenobiotics	Drug - Analgesics, Anesthetics	-0.0325889142948229	0.0182857483466914	5742
hMGS.00195	Dysosmobacter sp001916835	met_249	carnosine	Amino Acid	Histidine Metabolism	-0.0325529102851402	0.0184147102664933	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001989	glycocholenate sulfate*	Lipid	Secondary Bile Acid Metabolism	-0.0324124925372241	0.0189253042560566	5742
hMGS.00195	Dysosmobacter sp001916835	met_100009225	1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*	Lipid	Plasmalogen	0.0323727905442862	0.0190718968448188	5742
hMGS.00195	Dysosmobacter sp001916835	met_100000787	N-acetylaspartate (NAA)	Amino Acid	Alanine and Aspartate Metabolism	0.0322996340529731	0.0193446148792799	5742
hMGS.00195	Dysosmobacter sp001916835	met_999918921	X - 18921	""	""	-0.0322978935986623	0.0193511443479711	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006644	taurodeoxycholic acid 3-sulfate	Lipid	Secondary Bile Acid Metabolism	-0.0322644558168463	0.0194769634963054	5742
hMGS.00195	Dysosmobacter sp001916835	met_100003185	leucylglycine	Peptide	Dipeptide	0.0321919551613355	0.0197522242639746	5742
hMGS.00195	Dysosmobacter sp001916835	met_136	cholate	Lipid	Primary Bile Acid Metabolism	0.0321429599514481	0.0199401601565245	5742
hMGS.00195	Dysosmobacter sp001916835	met_100015787	sphingomyelin (d18:1/19:0, d19:1/18:0)*	Lipid	Sphingomyelins	0.0319936105193041	0.0205226959958985	5742
hMGS.00195	Dysosmobacter sp001916835	met_100010850	4-hydroxyphenylacetylglutamine	Peptide	Acetylated Peptides	0.0317748767160419	0.0214026276048145	5742
hMGS.00195	Dysosmobacter sp001916835	met_480	proline	Amino Acid	Urea cycle; Arginine and Proline Metabolism	-0.0316489693552002	0.0219238832573786	5742
hMGS.00195	Dysosmobacter sp001916835	met_999912812	X - 12812	""	""	0.0314086415765623	0.0229495536773231	5742
hMGS.00195	Dysosmobacter sp001916835	met_100016069	5-dodecenoylcarnitine (C12:1)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)	-0.0313667170218792	0.0231326843867075	5742
hMGS.00195	Dysosmobacter sp001916835	met_999918886	X - 18886	""	""	-0.0312887012708737	0.0234768437781735	5742
hMGS.00195	Dysosmobacter sp001916835	met_999925417	X - 25417	""	""	0.0311326502750968	0.0241785988425782	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001541	2-hydroxy-3-methylvalerate	Amino Acid	Leucine, Isoleucine and Valine Metabolism	-0.0311248373458874	0.0242142061928617	5742
hMGS.00195	Dysosmobacter sp001916835	met_1648	taurocholate	Lipid	Primary Bile Acid Metabolism	0.0311037121552774	0.0243107116999919	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002015	5alpha-pregnan-diol disulfate	Lipid	Progestin Steroids	-0.0310107482836777	0.0247393662032271	5742
hMGS.00195	Dysosmobacter sp001916835	met_999923587	X - 23587	""	""	0.0309783155551557	0.0248904451777402	5742
hMGS.00195	Dysosmobacter sp001916835	met_999913658	X - 13658	""	""	-0.0309689207978461	0.0249343570053671	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001426	3-(3-amino-3-carboxypropyl)uridine*	Nucleotide	Pyrimidine Metabolism, Uracil containing	-0.0308916150666839	0.0252982433072009	5742
hMGS.00195	Dysosmobacter sp001916835	met_100000997	3-hydroxydecanoate	Lipid	Fatty Acid, Monohydroxy	0.0308741639424842	0.0253810203937054	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001162	propionylcarnitine (C3)	Lipid	Fatty Acid Metabolism (also BCAA Metabolism)	0.0308410641240137	0.0255386688177082	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001620	glycerophosphoethanolamine	Lipid	Phospholipid Metabolism	-0.0307876298771135	0.0257949536401958	5742
hMGS.00195	Dysosmobacter sp001916835	met_100021707	3-bromo-5-chloro-2,6-dihydroxybenzoic acid*	Xenobiotics	Chemical	0.030611295692913	0.0266565373753077	5742
hMGS.00195	Dysosmobacter sp001916835	met_100004499	6-oxopiperidine-2-carboxylate	Amino Acid	Lysine Metabolism	0.0306111728437021	0.026657146184747	5742
hMGS.00195	Dysosmobacter sp001916835	met_100009055	palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*	Lipid	Diacylglycerol	-0.0450164004862747	0.0269527577389113	2616
hMGS.00195	Dysosmobacter sp001916835	met_100000773	3-hydroxyoctanoate	Lipid	Fatty Acid, Monohydroxy	0.0305327712842628	0.0270481413189209	5742
hMGS.00195	Dysosmobacter sp001916835	met_100008998	gamma-tocopherol/beta-tocopherol	Cofactors and Vitamins	Tocopherol Metabolism	-0.0305243442734826	0.0270904606214935	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001755	4-vinylphenol sulfate	Xenobiotics	Benzoate Metabolism	-0.0304446960837744	0.0274932728891108	5742
hMGS.00195	Dysosmobacter sp001916835	met_100022480	N-lactoyl leucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	-0.0303860360462705	0.0277932330723023	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001277	10-nonadecenoate (19:1n9)	Lipid	Long Chain Monounsaturated Fatty Acid	-0.03022256952376	0.0286440526664433	5742
hMGS.00195	Dysosmobacter sp001916835	met_100004329	sphingomyelin (d18:2/16:0, d18:1/16:1)*	Lipid	Sphingomyelins	0.0301993565907732	0.0287666725761617	5742
hMGS.00195	Dysosmobacter sp001916835	met_100015620	lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*	Lipid	Lactosylceramides (LCER)	0.0301196899031064	0.0291909460650048	5742
hMGS.00195	Dysosmobacter sp001916835	met_100015752	glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*	Lipid	Hexosylceramides (HCER)	-0.0410010358050957	0.0292891416598975	3126
hMGS.00195	Dysosmobacter sp001916835	met_823	pyruvate	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	-0.0300383109932821	0.0296298851719196	5742
hMGS.00195	Dysosmobacter sp001916835	met_100008930	oleate/vaccenate (18:1)	Lipid	Long Chain Monounsaturated Fatty Acid	-0.0299373061441134	0.0301825642364183	5742
hMGS.00195	Dysosmobacter sp001916835	met_999924425	X - 24425	""	""	0.0298828905671062	0.0304839699956279	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001618	1-myristoylglycerol (14:0)	Lipid	Monoacylglycerol	-0.0440109195519236	0.0305610770106681	2616
hMGS.00195	Dysosmobacter sp001916835	met_327	flavin adenine dinucleotide (FAD)	Cofactors and Vitamins	Riboflavin Metabolism	-0.0298093540799388	0.0308953896710592	5742
hMGS.00195	Dysosmobacter sp001916835	met_241	phenylpyruvate	Amino Acid	Phenylalanine Metabolism	0.0297098680525034	0.0314595691789777	5742
hMGS.00195	Dysosmobacter sp001916835	met_100021103	pregnenetriol sulfate*	Lipid	Pregnenolone Steroids	-0.0296214178807045	0.0319685617143642	5742
hMGS.00195	Dysosmobacter sp001916835	met_999921285	X - 21285	""	""	-0.0296071541563643	0.0320513005791389	5742
hMGS.00195	Dysosmobacter sp001916835	met_2029	azelate (C9-DC)	Lipid	Fatty Acid, Dicarboxylate	0.0294541176495594	0.0329506177387643	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020409	ascorbic acid 3-sulfate*	Cofactors and Vitamins	Ascorbate and Aldarate Metabolism	0.0294371124138252	0.0330518693538682	5742
hMGS.00195	Dysosmobacter sp001916835	met_100015625	glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*	Lipid	Hexosylceramides (HCER)	0.0294207617786744	0.0331494743260435	5742
hMGS.00195	Dysosmobacter sp001916835	met_999912112	X - 12112	""	""	-0.0292832852472885	0.0339799364864842	5742
hMGS.00195	Dysosmobacter sp001916835	met_999921796	X - 21796	""	""	0.0292755975483469	0.0340268963516701	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001882	glycosyl-N-stearoyl-sphingosine (d18:1/18:0)	Lipid	Hexosylceramides (HCER)	-0.0292685309868172	0.0340701109448889	5742
hMGS.00195	Dysosmobacter sp001916835	met_999911372	X - 11372	""	""	-0.0292134312958295	0.0344086769118391	5742
hMGS.00195	Dysosmobacter sp001916835	met_100021141	3-hydroxydecanoylcarnitine	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	0.0290042931886921	0.035720025690413	5742
hMGS.00195	Dysosmobacter sp001916835	met_100015785	nisinate (24:6n3)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0289445474573931	0.0361023834298165	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001314	gamma-glutamylthreonine	Peptide	Gamma-glutamyl Amino Acid	-0.028852595345485	0.0366976674430204	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006290	sphingomyelin (d18:1/20:0, d16:1/22:0)*	Lipid	Sphingomyelins	0.0288159754143112	0.0369370560667857	5742
hMGS.00195	Dysosmobacter sp001916835	met_100008957	sphingomyelin (d18:2/24:1, d18:1/24:2)*	Lipid	Sphingomyelins	0.0287886160910395	0.037116773591587	5742
hMGS.00195	Dysosmobacter sp001916835	met_999924462	X - 24462	""	""	0.0287544464954914	0.0373422710901476	5742
hMGS.00195	Dysosmobacter sp001916835	met_100022009	bilirubin degradation product, C17H20N2O5 (2)**	Partially Characterized Molecules	Partially Characterized Molecules	0.02871939678243	0.0375747869262535	5742
hMGS.00195	Dysosmobacter sp001916835	met_999924328	X - 24328	""	""	0.0285506401427843	0.0387116128943446	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001324	Fibrinopeptide A, phosphono-ser(3)*	Peptide	Fibrinogen Cleavage Peptide	-0.0284864116748668	0.0391518975632406	5742
hMGS.00195	Dysosmobacter sp001916835	met_100005986	sphingomyelin (d18:1/24:1, d18:2/24:0)*	Lipid	Sphingomyelins	-0.0283310487737571	0.0402345170524838	5742
hMGS.00195	Dysosmobacter sp001916835	met_999915674	X - 15674	""	""	0.0283158900414125	0.0403414942664885	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002028	androstenediol (3beta,17beta) monosulfate (1)	Lipid	Androgenic Steroids	-0.0282702062189348	0.0406653505809271	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020204	N-acetyl-2-aminooctanoate*	Lipid	Fatty Acid, Amino	0.0282118778930783	0.0410820446231419	5742
hMGS.00195	Dysosmobacter sp001916835	met_100022008	bilirubin degradation product, C17H20N2O5 (1)**	Partially Characterized Molecules	Partially Characterized Molecules	0.0282053682766696	0.041128772466773	5742
hMGS.00195	Dysosmobacter sp001916835	met_1538	stearoyl sphingomyelin (d18:1/18:0)	Lipid	Sphingomyelins	0.0281906091307259	0.0412348844849789	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002462	5-(galactosylhydroxy)-L-lysine	Amino Acid	Lysine Metabolism	-0.0281181744941673	0.0417590256692149	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001662	deoxycarnitine	Lipid	Carnitine Metabolism	0.0281112500936062	0.0418094249885082	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006379	C-glycosyltryptophan	Amino Acid	Tryptophan Metabolism	-0.0279808777180165	0.042767992100411	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002284	2S,3R-dihydroxybutyrate	Lipid	Fatty Acid, Dihydroxy	0.0278019972843184	0.0441133928517347	5742
hMGS.00195	Dysosmobacter sp001916835	met_100009232	thioproline	Xenobiotics	Chemical	-0.0276349557694367	0.0454018279399759	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001151	butyrylglycine	Lipid	Fatty Acid Metabolism (also BCAA Metabolism)	0.0310520148104172	0.0457849992291226	4502
hMGS.00195	Dysosmobacter sp001916835	met_999921829	X - 21829	""	""	-0.0375324281604391	0.0460375184335031	3126
hMGS.00195	Dysosmobacter sp001916835	met_100002126	16a-hydroxy DHEA 3-sulfate	Lipid	Androgenic Steroids	-0.0275160963473745	0.0463378084655737	5742
hMGS.00195	Dysosmobacter sp001916835	met_100008954	palmitoyl dihydrosphingomyelin (d18:0/16:0)*	Lipid	Dihydrosphingomyelins	0.0275156974749252	0.0463409765975586	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001988	5alpha-pregnan-3beta,20alpha-diol disulfate	Lipid	Progestin Steroids	0.0274537099964144	0.0468355463226149	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006089	isoeugenol sulfate	Xenobiotics	Food Component/Plant	-0.027452225168292	0.0468474473276317	5742
hMGS.00195	Dysosmobacter sp001916835	met_132	3-phosphoglycerate	Carbohydrate	Glycolysis, Gluconeogenesis, and Pyruvate Metabolism	-0.0273653509076796	0.0475481925011327	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006619	4-hydroxyphenylacetoylcarnitine	Amino Acid	Tyrosine Metabolism	-0.0273276661788397	0.047854893416663	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001006	N-acetylglycine	Amino Acid	Glycine, Serine and Threonine Metabolism	0.0272947430156732	0.0481242006358662	5742
hMGS.00195	Dysosmobacter sp001916835	met_999925982	X - 25982	""	""	0.0400082347589788	0.0493124934412047	2616
hMGS.00195	Dysosmobacter sp001916835	met_266	cholesterol	Lipid	Sterol	-0.0271367947351006	0.0494339624213816	5742
hMGS.00195	Dysosmobacter sp001916835	met_1128	2-aminobutyrate	Amino Acid	Glutathione Metabolism	0.027130943964759	0.0494830476980664	5742
hMGS.00195	Dysosmobacter sp001916835	met_100015623	lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*	Lipid	Lactosylceramides (LCER)	0.0270569872448936	0.0501070422995424	5742
hMGS.00195	Dysosmobacter sp001916835	met_100000008	benzoate	Xenobiotics	Benzoate Metabolism	0.027046758743658	0.050193860038979	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006056	N-formylphenylalanine	Amino Acid	Tyrosine Metabolism	0.0270246020650477	0.0503823543828025	5742
hMGS.00195	Dysosmobacter sp001916835	met_1218	acetoacetate	Lipid	Ketone Bodies	0.0270110002874025	0.0504983628012814	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001594	beta-hydroxyisovaleroylcarnitine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	0.0269823714611313	0.0507432668719197	5742
hMGS.00195	Dysosmobacter sp001916835	met_803	mannose	Carbohydrate	Fructose, Mannose and Galactose Metabolism	-0.0269813670646959	0.0507518769665373	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001108	3-methylxanthine	Xenobiotics	Xanthine Metabolism	-0.0269130069743176	0.0513407694223704	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001795	2-methoxyacetaminophen glucuronide*	Xenobiotics	Drug - Analgesics, Anesthetics	-0.0267751076590177	0.0525461239525191	5742
hMGS.00195	Dysosmobacter sp001916835	met_1105	alpha-tocopherol	Cofactors and Vitamins	Tocopherol Metabolism	-0.0265249375536882	0.054793190973566	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001276	N-acetylisoleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	-0.0389800990458736	0.055451513978097	2616
hMGS.00195	Dysosmobacter sp001916835	met_999922776	X - 22776	""	""	-0.0263783701535807	0.0561465070474423	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006726	linoleoyl ethanolamide	Lipid	Endocannabinoid	0.026340347832712	0.0565020927703988	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002875	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	Lipid	Lysoplasmalogen	0.0263237135012459	0.0566582456672399	5742
hMGS.00195	Dysosmobacter sp001916835	met_999911470	X - 11470	""	""	-0.0263188540564201	0.0567039308612795	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001386	heme	Cofactors and Vitamins	Hemoglobin and Porphyrin Metabolism	-0.02631621434523	0.0567287604726452	5742
hMGS.00195	Dysosmobacter sp001916835	met_1268	gamma-glutamylleucine	Peptide	Gamma-glutamyl Amino Acid	-0.0261471884047435	0.0583375851471793	5742
hMGS.00195	Dysosmobacter sp001916835	met_999924241	X - 24241	""	""	-0.0384882457246133	0.0586062151160138	2616
hMGS.00195	Dysosmobacter sp001916835	met_273	cortisone	Lipid	Corticosteroids	-0.026066093690655	0.0591228097123422	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002128	17alpha-hydroxypregnenolone 3-sulfate	Lipid	Pregnenolone Steroids	-0.0258515109491463	0.0612429676410106	5742
hMGS.00195	Dysosmobacter sp001916835	met_1235	gamma-glutamylhistidine	Peptide	Gamma-glutamyl Amino Acid	-0.0258000557148535	0.0617606152520725	5742
hMGS.00195	Dysosmobacter sp001916835	met_1628	glycochenodeoxycholate	Lipid	Primary Bile Acid Metabolism	-0.0257653031462406	0.0621122757647645	5742
hMGS.00195	Dysosmobacter sp001916835	met_913	maltose	Carbohydrate	Glycogen Metabolism	-0.0257075064308327	0.0627007863847286	5742
hMGS.00195	Dysosmobacter sp001916835	met_999919299	X - 19299	""	""	0.0378675219761565	0.0627986731088348	2616
hMGS.00195	Dysosmobacter sp001916835	met_342	glycocholate	Lipid	Primary Bile Acid Metabolism	0.0256627513645679	0.0631596616009648	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020361	3-amino-2-piperidone	Amino Acid	Urea cycle; Arginine and Proline Metabolism	-0.0256550658499823	0.0632387399242459	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001279	hyocholate	Lipid	Secondary Bile Acid Metabolism	-0.0256493331657379	0.063297778300803	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001635	ectoine	Xenobiotics	Chemical	0.025613982736621	0.0636628436280031	5742
hMGS.00195	Dysosmobacter sp001916835	met_100000852	glucoheptose	Xenobiotics	Food Component/Plant	0.037612224910598	0.0645934691440498	2616
hMGS.00195	Dysosmobacter sp001916835	met_466	phytanate	Xenobiotics	Food Component/Plant	0.0376074147275681	0.0646276877008395	2616
hMGS.00195	Dysosmobacter sp001916835	met_100002367	2R,3R-dihydroxybutyrate	Lipid	Fatty Acid, Dihydroxy	-0.025476220946565	0.0651021438008759	5742
hMGS.00195	Dysosmobacter sp001916835	met_100003119	N-oleoyltaurine	Lipid	Endocannabinoid	-0.0254661969477952	0.0652079109145815	5742
hMGS.00195	Dysosmobacter sp001916835	met_100009220	1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*	Lipid	Phosphatidylethanolamine (PE)	0.0253263327827567	0.0666985078166349	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002537	4-hydroxy-2-oxoglutaric acid	Lipid	Fatty Acid, Dicarboxylate	0.0251739863412228	0.0683539361252151	5742
hMGS.00195	Dysosmobacter sp001916835	met_999912007	X - 12007	""	""	-0.0250570440342081	0.0696474386141079	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002129	pregnenolone sulfate	Lipid	Pregnenolone Steroids	-0.0250376014927625	0.0698644286144932	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006651	trans-3,4-methyleneheptanoate	Xenobiotics	Food Component/Plant	-0.0249589175134728	0.0707482598653942	5742
hMGS.00195	Dysosmobacter sp001916835	met_999924571	X - 24571	""	""	0.0249567831110877	0.0707723620251612	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001126	gamma-glutamylvaline	Peptide	Gamma-glutamyl Amino Acid	-0.0246525772169968	0.0742770017921825	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001287	epiandrosterone sulfate	Lipid	Androgenic Steroids	0.0245320165171775	0.0757046042933531	5742
hMGS.00195	Dysosmobacter sp001916835	met_512	taurine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	-0.0243880210741404	0.0774389574407526	5742
hMGS.00195	Dysosmobacter sp001916835	met_100003429	equol sulfate	Xenobiotics	Food Component/Plant	0.0330858906912004	0.078653338782876	3126
hMGS.00195	Dysosmobacter sp001916835	met_100010898	naringenin 7-glucuronide	Xenobiotics	Food Component/Plant	-0.0242602649979621	0.07900467995718	5742
hMGS.00195	Dysosmobacter sp001916835	met_100003686	N-palmitoylglycine	Lipid	Fatty Acid Metabolism (Acyl Glycine)	-0.0241534597274696	0.0803333093306528	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002913	ursocholate	Lipid	Secondary Bile Acid Metabolism	-0.0355899082803022	0.0803548503805277	2616
